% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.210000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.992761284e+02 +3.900661284e+02 +3.900661284e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +3.675926278e+02 +3.583826278e+02 +3.583826278e+02 -2.3722e+00 +4.1448e+00 -2.5638e+00 -1.1253e+00 -2.5083e+00 -2.4596e-01 +1.9667e+00 +7.9176e-01 +3.8870e+00 -1.2218e+00 +2.8624e+00 -2.5148e+00 +4.8981e+00 +1.7716e+00 +2.2147e-01 -8.9999e-01 -3.0065e+00 -4.8704e-01 +1.4001e+00 +1.4175e+00
6 0 +2.695594812e+02 +2.603494812e+02 +2.603494812e+02 +4.4967e+00 -3.2929e+00 +4.4022e+00 -4.9170e+00 -1.2978e+00 +3.0559e+00 -2.6766e+00 +4.1000e+00 +3.2206e+00 -3.9349e+00 -3.6548e+00 +3.4838e+00 +4.9189e+00 +3.5081e+00 +6.1204e-02 -4.4310e+00 +4.9490e+00 +4.7304e+00 +3.4742e+00 -6.3346e-01
35 0 +2.688605813e+02 +2.596505813e+02 +2.596505813e+02 -1.2167e+00 +5.5632e-02 -1.7271e-01 -2.1092e+00 +4.1799e+00 -4.7512e+00 +4.8937e+00 +4.4002e+00 +2.3097e+00 -4.9753e+00 -8.4537e-01 -6.5243e-01 +3.0921e+00 +1.0871e+00 +4.5141e+00 +2.0817e+00 +4.0339e+00 +1.3873e+00 -4.2000e+00 +4.6522e+00
358 0 +2.432001916e+02 +2.339901916e+02 +2.339901916e+02 -2.0000e+00 -2.0000e+00 +0.0000e+00 +4.0000e+00 -2.0000e+00 +1.0000e+00 +4.0000e+00 +2.0000e+00 +5.0000e+00 +0.0000e+00 -5.0000e+00 -1.0000e+00 +1.0000e+00 -4.0000e+00 -2.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 -2.0000e+00 +3.0000e+00
455 0 +2.256395610e+02 +2.164295610e+02 +2.164295610e+02 -1.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 -4.0000e+00 +4.0000e+00 +4.0000e+00 +2.0000e+00 -4.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 -3.0000e+00 -7.0000e+00 +4.0000e+00 +1.0000e+00 -1.0000e+00 +4.0000e+00
463 0 +2.159489078e+02 +2.067389078e+02 +2.067389078e+02 -2.0000e+00 -4.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 -2.0000e+00 -2.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 -4.0000e+00 +1.0000e+00 +0.0000e+00 -2.0000e+00 -3.0000e+00 +5.0000e+00 +3.0000e+00 -5.0000e+00 +3.0000e+00
547 0 +2.087414936e+02 +1.995314936e+02 +1.995314936e+02 -1.0000e+00 -4.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 -2.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 -4.0000e+00 +1.0000e+00 +0.0000e+00 -2.0000e+00 -3.0000e+00 +5.0000e+00 +3.0000e+00 -5.0000e+00 +3.0000e+00
823 0 +2.025165846e+02 +1.933065846e+02 +1.933065846e+02 +3.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 -2.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 -4.0000e+00 -2.0000e+00 +0.0000e+00 +6.0000e+00 -2.0000e+00 -3.0000e+00 +1.0000e+00 +4.0000e+00 -1.0000e+00 +7.0000e+00
868 0 +1.847469408e+02 +1.755369408e+02 +1.755369408e+02 +1.0000e+00 +1.0000e+00 -1.0000e+00 -2.0000e+00 -1.0000e+00 +3.0000e+00 +6.0000e+00 +6.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+00 -7.0000e+00 -5.0000e+00 +4.0000e+00 -1.0000e+00 -8.0000e+00 +2.0000e+00 +5.0000e+00 -3.0000e+00 +1.0000e+01
