% f evaluations | g evaluations | best noise-free fitness - Fopt (6.870000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.817093392e+01 +2.504093392e+01 +2.504093392e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +1.136465756e+01 +1.823465756e+01 +1.823465756e+01 +1.3998e+00 +2.7105e+00 +3.6647e+00 -4.5495e-01 -2.5323e+00 +3.1161e+00 +4.8151e+00 -1.8356e+00 -3.2098e+00 -4.7861e+00 +3.0651e+00 +2.3407e+00 -8.6203e-01 -2.0057e-01 +1.5866e+00 +4.7280e+00 -1.2071e+00 -1.8156e+00 +4.8006e-02 +4.3681e+00
6 0 +1.061913242e+01 +1.748913242e+01 +1.748913242e+01 +4.2522e+00 +3.8097e+00 +3.5545e+00 -4.3920e-01 +3.6657e+00 -4.2302e+00 +2.7437e-01 +3.2546e+00 +4.4293e+00 -1.5245e+00 +3.9338e-01 +4.7244e+00 -4.2896e+00 +3.3578e+00 -5.2674e-01 +6.3308e-01 -2.7528e+00 -3.5983e-01 +2.3165e+00 -3.1720e+00
9 0 +1.017316871e+01 +1.704316871e+01 +1.704316871e+01 -1.5975e+00 +3.3007e+00 -2.1060e+00 -4.2720e+00 -4.8041e-01 +2.9574e+00 -3.1055e+00 -2.7537e+00 -3.7093e+00 -1.6705e+00 -4.4004e+00 -1.7053e+00 -7.9050e-01 -3.0356e+00 -4.0153e+00 +5.7945e-01 +1.5995e+00 +3.0393e-01 -1.5389e+00 +2.7643e-01
19 0 +6.884568898e+00 +1.375456890e+01 +1.375456890e+01 -4.5153e+00 -2.3953e+00 -1.9106e+00 +1.5879e-01 -4.0427e+00 +9.5720e-01 +4.6729e+00 +2.4612e+00 -3.1182e+00 +1.0089e+00 -5.4170e-01 +1.7240e+00 +1.4688e+00 -3.7528e+00 -4.4639e+00 +3.3777e+00 +2.3493e+00 +4.9711e+00 -1.5056e+00 -2.2951e+00
46 0 +6.431386980e+00 +1.330138698e+01 +1.330138698e+01 +4.7032e-01 -2.6743e+00 -3.6929e+00 -2.6650e+00 -4.5662e+00 -4.3619e+00 -3.9657e+00 +8.6978e-01 +2.3830e+00 +2.1178e+00 -2.6396e+00 +1.0622e+00 -4.2243e+00 -1.6833e+00 +2.7914e+00 -2.1742e+00 -2.4428e+00 +4.5459e+00 -3.1229e+00 -8.6910e-01
168 0 +5.156430597e+00 +1.202643060e+01 +1.202643060e+01 +2.2414e+00 -6.7353e-02 +2.8645e+00 -1.4981e+00 +2.2318e+00 +4.3038e+00 -2.2711e-01 -3.5934e-01 -1.4391e+00 -4.3861e+00 +1.6151e+00 +1.2119e+00 +2.9030e+00 -2.4029e+00 +3.5724e+00 +1.7621e+00 +3.5699e+00 +4.4617e+00 -9.4809e-01 +1.9279e+00
195 0 +4.824280674e+00 +1.169428067e+01 +1.169428067e+01 -3.1207e+00 +4.8489e+00 -2.1073e+00 +4.8033e-01 -5.4749e-01 +3.7563e+00 -1.5134e+00 +4.1546e+00 +2.6930e+00 -2.8847e+00 +4.3797e-01 -5.6828e-01 +3.7087e+00 -4.5801e+00 -2.1787e+00 +2.0039e+00 -1.4397e+00 +4.8823e+00 -1.9988e+00 +2.8236e+00
2431 0 +4.746813050e+00 +1.161681305e+01 +1.161681305e+01 -2.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 -2.0000e+00 -2.0000e+00 +0.0000e+00 -4.0000e+00 +2.0000e+00 +3.0000e+00 +4.0000e+00 +3.0000e+00 -1.0000e+00 +3.0000e+00 -2.0000e+00 -1.0000e+00 -4.0000e+00 +0.0000e+00
2971 0 +4.508799571e+00 +1.137879957e+01 +1.137879957e+01 +0.0000e+00 +0.0000e+00 -1.0000e+00 -1.0000e+00 -1.0000e+00 +1.0000e+00 +0.0000e+00 -4.0000e+00 +1.0000e+00 -3.0000e+00 +0.0000e+00 +1.0000e+00 -3.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +4.0000e+00 -3.0000e+00 +3.0000e+00 -2.0000e+00
